,Unnamed: 0,height,img_name,label,width,x,y,Path
2512,2512,0,c3409.mha,0,0,0,0,/proccessed_data/images/c3409.mha
2513,2513,0,c3411.mha,0,0,0,0,/proccessed_data/images/c3411.mha
2514,2514,0,c3412.mha,0,0,0,0,/proccessed_data/images/c3412.mha
2515,2515,0,c3413.mha,0,0,0,0,/proccessed_data/images/c3413.mha
2517,2517,0,c3417.mha,0,0,0,0,/proccessed_data/images/c3417.mha
2518,2518,0,c3419.mha,0,0,0,0,/proccessed_data/images/c3419.mha
2519,2519,0,c3423.mha,0,0,0,0,/proccessed_data/images/c3423.mha
2521,2521,0,c3426.mha,0,0,0,0,/proccessed_data/images/c3426.mha
2522,2522,0,c3428.mha,0,0,0,0,/proccessed_data/images/c3428.mha
2524,2524,0,c3437.mha,0,0,0,0,/proccessed_data/images/c3437.mha
2525,2525,0,c3440.mha,0,0,0,0,/proccessed_data/images/c3440.mha
2526,2526,0,c3441.mha,0,0,0,0,/proccessed_data/images/c3441.mha
2527,2527,0,c3447.mha,0,0,0,0,/proccessed_data/images/c3447.mha
2528,2528,0,c3453.mha,0,0,0,0,/proccessed_data/images/c3453.mha
2529,2529,0,c3454.mha,0,0,0,0,/proccessed_data/images/c3454.mha
2530,2530,0,c3456.mha,0,0,0,0,/proccessed_data/images/c3456.mha
2531,2531,0,c3457.mha,0,0,0,0,/proccessed_data/images/c3457.mha
2532,2532,0,c3458.mha,0,0,0,0,/proccessed_data/images/c3458.mha
2533,2533,0,c3460.mha,0,0,0,0,/proccessed_data/images/c3460.mha
2535,2535,0,c3465.mha,0,0,0,0,/proccessed_data/images/c3465.mha
2538,2538,0,c3472.mha,0,0,0,0,/proccessed_data/images/c3472.mha
2539,2539,0,c3473.mha,0,0,0,0,/proccessed_data/images/c3473.mha
2540,2540,0,c3480.mha,0,0,0,0,/proccessed_data/images/c3480.mha
2542,2542,0,c3488.mha,0,0,0,0,/proccessed_data/images/c3488.mha
2544,2544,0,c3496.mha,0,0,0,0,/proccessed_data/images/c3496.mha
2545,2545,0,c3500.mha,0,0,0,0,/proccessed_data/images/c3500.mha
2546,2546,0,c3502.mha,0,0,0,0,/proccessed_data/images/c3502.mha
2547,2547,0,c3506.mha,0,0,0,0,/proccessed_data/images/c3506.mha
2548,2548,0,c3507.mha,0,0,0,0,/proccessed_data/images/c3507.mha
2549,2549,0,c3513.mha,0,0,0,0,/proccessed_data/images/c3513.mha
2550,2550,0,c3515.mha,0,0,0,0,/proccessed_data/images/c3515.mha
2551,2551,0,c3516.mha,0,0,0,0,/proccessed_data/images/c3516.mha
2552,2552,0,c3518.mha,0,0,0,0,/proccessed_data/images/c3518.mha
2553,2553,0,c3520.mha,0,0,0,0,/proccessed_data/images/c3520.mha
2554,2554,0,c3522.mha,0,0,0,0,/proccessed_data/images/c3522.mha
2555,2555,0,c3523.mha,0,0,0,0,/proccessed_data/images/c3523.mha
2556,2556,0,c3525.mha,0,0,0,0,/proccessed_data/images/c3525.mha
2557,2557,0,c3528.mha,0,0,0,0,/proccessed_data/images/c3528.mha
2558,2558,0,c3537.mha,0,0,0,0,/proccessed_data/images/c3537.mha
2561,2561,0,c3545.mha,0,0,0,0,/proccessed_data/images/c3545.mha
2563,2563,0,c3548.mha,0,0,0,0,/proccessed_data/images/c3548.mha
2564,2564,0,c3551.mha,0,0,0,0,/proccessed_data/images/c3551.mha
2565,2565,0,c3554.mha,0,0,0,0,/proccessed_data/images/c3554.mha
2566,2566,0,c3557.mha,0,0,0,0,/proccessed_data/images/c3557.mha
2567,2567,0,c3561.mha,0,0,0,0,/proccessed_data/images/c3561.mha
2568,2568,0,c3569.mha,0,0,0,0,/proccessed_data/images/c3569.mha
2569,2569,0,c3570.mha,0,0,0,0,/proccessed_data/images/c3570.mha
2571,2571,0,c3574.mha,0,0,0,0,/proccessed_data/images/c3574.mha
2572,2572,0,c3575.mha,0,0,0,0,/proccessed_data/images/c3575.mha
2574,2574,0,c3578.mha,0,0,0,0,/proccessed_data/images/c3578.mha
2575,2575,0,c3579.mha,0,0,0,0,/proccessed_data/images/c3579.mha
2576,2576,0,c3581.mha,0,0,0,0,/proccessed_data/images/c3581.mha
2577,2577,0,c3584.mha,0,0,0,0,/proccessed_data/images/c3584.mha
2578,2578,0,c3587.mha,0,0,0,0,/proccessed_data/images/c3587.mha
2579,2579,0,c3588.mha,0,0,0,0,/proccessed_data/images/c3588.mha
2580,2580,0,c3592.mha,0,0,0,0,/proccessed_data/images/c3592.mha
2581,2581,0,c3593.mha,0,0,0,0,/proccessed_data/images/c3593.mha
2582,2582,0,c3597.mha,0,0,0,0,/proccessed_data/images/c3597.mha
2585,2585,0,c3602.mha,0,0,0,0,/proccessed_data/images/c3602.mha
2586,2586,0,c3603.mha,0,0,0,0,/proccessed_data/images/c3603.mha
2587,2587,0,c3604.mha,0,0,0,0,/proccessed_data/images/c3604.mha
2588,2588,0,c3606.mha,0,0,0,0,/proccessed_data/images/c3606.mha
2589,2589,0,c3612.mha,0,0,0,0,/proccessed_data/images/c3612.mha
2590,2590,0,c3615.mha,0,0,0,0,/proccessed_data/images/c3615.mha
2591,2591,0,c3622.mha,0,0,0,0,/proccessed_data/images/c3622.mha
2592,2592,0,c3624.mha,0,0,0,0,/proccessed_data/images/c3624.mha
2593,2593,0,c3634.mha,0,0,0,0,/proccessed_data/images/c3634.mha
2596,2596,0,c3642.mha,0,0,0,0,/proccessed_data/images/c3642.mha
2597,2597,0,c3651.mha,0,0,0,0,/proccessed_data/images/c3651.mha
2598,2598,0,c3659.mha,0,0,0,0,/proccessed_data/images/c3659.mha
2599,2599,0,c3669.mha,0,0,0,0,/proccessed_data/images/c3669.mha
2600,2600,0,c3680.mha,0,0,0,0,/proccessed_data/images/c3680.mha
2602,2602,0,c3684.mha,0,0,0,0,/proccessed_data/images/c3684.mha
2604,2604,0,c3693.mha,0,0,0,0,/proccessed_data/images/c3693.mha
2605,2605,0,c3694.mha,0,0,0,0,/proccessed_data/images/c3694.mha
2607,2607,0,c3702.mha,0,0,0,0,/proccessed_data/images/c3702.mha
2608,2608,0,c3708.mha,0,0,0,0,/proccessed_data/images/c3708.mha
2609,2609,0,c3709.mha,0,0,0,0,/proccessed_data/images/c3709.mha
2610,2610,0,c3712.mha,0,0,0,0,/proccessed_data/images/c3712.mha
2612,2612,0,c3719.mha,0,0,0,0,/proccessed_data/images/c3719.mha
2613,2613,0,c3720.mha,0,0,0,0,/proccessed_data/images/c3720.mha
2615,2615,0,c3724.mha,0,0,0,0,/proccessed_data/images/c3724.mha
2616,2616,0,c3729.mha,0,0,0,0,/proccessed_data/images/c3729.mha
2618,2618,0,c3734.mha,0,0,0,0,/proccessed_data/images/c3734.mha
2619,2619,0,c3736.mha,0,0,0,0,/proccessed_data/images/c3736.mha
2621,2621,0,c3738.mha,0,0,0,0,/proccessed_data/images/c3738.mha
2626,2626,0,c3770.mha,0,0,0,0,/proccessed_data/images/c3770.mha
2627,2627,0,c3772.mha,0,0,0,0,/proccessed_data/images/c3772.mha
2629,2629,0,c3776.mha,0,0,0,0,/proccessed_data/images/c3776.mha
2631,2631,0,c3784.mha,0,0,0,0,/proccessed_data/images/c3784.mha
2632,2632,0,c3786.mha,0,0,0,0,/proccessed_data/images/c3786.mha
2634,2634,0,c3790.mha,0,0,0,0,/proccessed_data/images/c3790.mha
2635,2635,0,c3802.mha,0,0,0,0,/proccessed_data/images/c3802.mha
2637,2637,0,c3804.mha,0,0,0,0,/proccessed_data/images/c3804.mha
2638,2638,0,c3806.mha,0,0,0,0,/proccessed_data/images/c3806.mha
2639,2639,0,c3807.mha,0,0,0,0,/proccessed_data/images/c3807.mha
2640,2640,0,c3809.mha,0,0,0,0,/proccessed_data/images/c3809.mha
2641,2641,0,c3811.mha,0,0,0,0,/proccessed_data/images/c3811.mha
2642,2642,0,c3813.mha,0,0,0,0,/proccessed_data/images/c3813.mha
2644,2644,0,c3819.mha,0,0,0,0,/proccessed_data/images/c3819.mha
2645,2645,0,c3822.mha,0,0,0,0,/proccessed_data/images/c3822.mha
2646,2646,0,c3823.mha,0,0,0,0,/proccessed_data/images/c3823.mha
2648,2648,0,c3827.mha,0,0,0,0,/proccessed_data/images/c3827.mha
2649,2649,0,c3843.mha,0,0,0,0,/proccessed_data/images/c3843.mha
2650,2650,0,c3845.mha,0,0,0,0,/proccessed_data/images/c3845.mha
2652,2652,0,c3855.mha,0,0,0,0,/proccessed_data/images/c3855.mha
2654,2654,0,c3860.mha,0,0,0,0,/proccessed_data/images/c3860.mha
2655,2655,0,c3865.mha,0,0,0,0,/proccessed_data/images/c3865.mha
2656,2656,0,c3868.mha,0,0,0,0,/proccessed_data/images/c3868.mha
2659,2659,0,c3884.mha,0,0,0,0,/proccessed_data/images/c3884.mha
2660,2660,0,c3885.mha,0,0,0,0,/proccessed_data/images/c3885.mha
2661,2661,0,c3889.mha,0,0,0,0,/proccessed_data/images/c3889.mha
2663,2663,0,c0002.mha,0,0,0,0,/proccessed_data/images/c0002.mha
2664,2664,0,c0003.mha,0,0,0,0,/proccessed_data/images/c0003.mha
2665,2665,0,c0005.mha,0,0,0,0,/proccessed_data/images/c0005.mha
2666,2666,0,c0006.mha,0,0,0,0,/proccessed_data/images/c0006.mha
2667,2667,0,c0008.mha,0,0,0,0,/proccessed_data/images/c0008.mha
2669,2669,0,c0010.mha,0,0,0,0,/proccessed_data/images/c0010.mha
2670,2670,0,c0012.mha,0,0,0,0,/proccessed_data/images/c0012.mha
2671,2671,0,c0018.mha,0,0,0,0,/proccessed_data/images/c0018.mha
2672,2672,0,c0019.mha,0,0,0,0,/proccessed_data/images/c0019.mha
2674,2674,0,c0027.mha,0,0,0,0,/proccessed_data/images/c0027.mha
2675,2675,0,c0031.mha,0,0,0,0,/proccessed_data/images/c0031.mha
2677,2677,0,c0042.mha,0,0,0,0,/proccessed_data/images/c0042.mha
2681,2681,0,c0051.mha,0,0,0,0,/proccessed_data/images/c0051.mha
2682,2682,0,c0053.mha,0,0,0,0,/proccessed_data/images/c0053.mha
2684,2684,0,c0058.mha,0,0,0,0,/proccessed_data/images/c0058.mha
2685,2685,0,c0069.mha,0,0,0,0,/proccessed_data/images/c0069.mha
2686,2686,0,c0071.mha,0,0,0,0,/proccessed_data/images/c0071.mha
2688,2688,0,c0077.mha,0,0,0,0,/proccessed_data/images/c0077.mha
2689,2689,0,c0079.mha,0,0,0,0,/proccessed_data/images/c0079.mha
2690,2690,0,c0085.mha,0,0,0,0,/proccessed_data/images/c0085.mha
2691,2691,0,c0091.mha,0,0,0,0,/proccessed_data/images/c0091.mha
2692,2692,0,c0092.mha,0,0,0,0,/proccessed_data/images/c0092.mha
2694,2694,0,c0100.mha,0,0,0,0,/proccessed_data/images/c0100.mha
2695,2695,0,c0101.mha,0,0,0,0,/proccessed_data/images/c0101.mha
2697,2697,0,c0110.mha,0,0,0,0,/proccessed_data/images/c0110.mha
2698,2698,0,c0113.mha,0,0,0,0,/proccessed_data/images/c0113.mha
2701,2701,0,c0118.mha,0,0,0,0,/proccessed_data/images/c0118.mha
2702,2702,0,c0119.mha,0,0,0,0,/proccessed_data/images/c0119.mha
2703,2703,0,c0126.mha,0,0,0,0,/proccessed_data/images/c0126.mha
2704,2704,0,c0128.mha,0,0,0,0,/proccessed_data/images/c0128.mha
2705,2705,0,c0134.mha,0,0,0,0,/proccessed_data/images/c0134.mha
2706,2706,0,c0136.mha,0,0,0,0,/proccessed_data/images/c0136.mha
2708,2708,0,c0138.mha,0,0,0,0,/proccessed_data/images/c0138.mha
2709,2709,0,c0142.mha,0,0,0,0,/proccessed_data/images/c0142.mha
2710,2710,0,c0147.mha,0,0,0,0,/proccessed_data/images/c0147.mha
2711,2711,0,c0150.mha,0,0,0,0,/proccessed_data/images/c0150.mha
2712,2712,0,c0154.mha,0,0,0,0,/proccessed_data/images/c0154.mha
2713,2713,0,c0155.mha,0,0,0,0,/proccessed_data/images/c0155.mha
2714,2714,0,c0158.mha,0,0,0,0,/proccessed_data/images/c0158.mha
2715,2715,0,c0159.mha,0,0,0,0,/proccessed_data/images/c0159.mha
2716,2716,0,c0161.mha,0,0,0,0,/proccessed_data/images/c0161.mha
2718,2718,0,c0164.mha,0,0,0,0,/proccessed_data/images/c0164.mha
2720,2720,0,c0173.mha,0,0,0,0,/proccessed_data/images/c0173.mha
2723,2723,0,c0182.mha,0,0,0,0,/proccessed_data/images/c0182.mha
2724,2724,0,c0192.mha,0,0,0,0,/proccessed_data/images/c0192.mha
2725,2725,0,c0194.mha,0,0,0,0,/proccessed_data/images/c0194.mha
2726,2726,0,c0197.mha,0,0,0,0,/proccessed_data/images/c0197.mha
2728,2728,0,c0204.mha,0,0,0,0,/proccessed_data/images/c0204.mha
2730,2730,0,c0207.mha,0,0,0,0,/proccessed_data/images/c0207.mha
2731,2731,0,c0208.mha,0,0,0,0,/proccessed_data/images/c0208.mha
2732,2732,0,c0209.mha,0,0,0,0,/proccessed_data/images/c0209.mha
2733,2733,0,c0212.mha,0,0,0,0,/proccessed_data/images/c0212.mha
2734,2734,0,c0215.mha,0,0,0,0,/proccessed_data/images/c0215.mha
2736,2736,0,c0226.mha,0,0,0,0,/proccessed_data/images/c0226.mha
2737,2737,0,c0229.mha,0,0,0,0,/proccessed_data/images/c0229.mha
2738,2738,0,c0232.mha,0,0,0,0,/proccessed_data/images/c0232.mha
2739,2739,0,c0234.mha,0,0,0,0,/proccessed_data/images/c0234.mha
2740,2740,0,c0237.mha,0,0,0,0,/proccessed_data/images/c0237.mha
2741,2741,0,c0240.mha,0,0,0,0,/proccessed_data/images/c0240.mha
2742,2742,0,c0243.mha,0,0,0,0,/proccessed_data/images/c0243.mha
2743,2743,0,c0245.mha,0,0,0,0,/proccessed_data/images/c0245.mha
2745,2745,0,c0252.mha,0,0,0,0,/proccessed_data/images/c0252.mha
2746,2746,0,c0257.mha,0,0,0,0,/proccessed_data/images/c0257.mha
2747,2747,0,c0258.mha,0,0,0,0,/proccessed_data/images/c0258.mha
2749,2749,0,c0260.mha,0,0,0,0,/proccessed_data/images/c0260.mha
2750,2750,0,c0263.mha,0,0,0,0,/proccessed_data/images/c0263.mha
2751,2751,0,c0267.mha,0,0,0,0,/proccessed_data/images/c0267.mha
2754,2754,0,c0281.mha,0,0,0,0,/proccessed_data/images/c0281.mha
2756,2756,0,c0287.mha,0,0,0,0,/proccessed_data/images/c0287.mha
2757,2757,0,c0288.mha,0,0,0,0,/proccessed_data/images/c0288.mha
2758,2758,0,c0290.mha,0,0,0,0,/proccessed_data/images/c0290.mha
2759,2759,0,c0291.mha,0,0,0,0,/proccessed_data/images/c0291.mha
2760,2760,0,c0295.mha,0,0,0,0,/proccessed_data/images/c0295.mha
2761,2761,0,c0297.mha,0,0,0,0,/proccessed_data/images/c0297.mha
2763,2763,0,c0309.mha,0,0,0,0,/proccessed_data/images/c0309.mha
2765,2765,0,c0313.mha,0,0,0,0,/proccessed_data/images/c0313.mha
2766,2766,0,c0314.mha,0,0,0,0,/proccessed_data/images/c0314.mha
2767,2767,0,c0321.mha,0,0,0,0,/proccessed_data/images/c0321.mha
2768,2768,0,c0325.mha,0,0,0,0,/proccessed_data/images/c0325.mha
2770,2770,0,c0347.mha,0,0,0,0,/proccessed_data/images/c0347.mha
2772,2772,0,c0353.mha,0,0,0,0,/proccessed_data/images/c0353.mha
2773,2773,0,c0354.mha,0,0,0,0,/proccessed_data/images/c0354.mha
2774,2774,0,c0357.mha,0,0,0,0,/proccessed_data/images/c0357.mha
2776,2776,0,c0362.mha,0,0,0,0,/proccessed_data/images/c0362.mha
2777,2777,0,c0363.mha,0,0,0,0,/proccessed_data/images/c0363.mha
2778,2778,0,c0365.mha,0,0,0,0,/proccessed_data/images/c0365.mha
2779,2779,0,c0368.mha,0,0,0,0,/proccessed_data/images/c0368.mha
2781,2781,0,c0372.mha,0,0,0,0,/proccessed_data/images/c0372.mha
2782,2782,0,c0373.mha,0,0,0,0,/proccessed_data/images/c0373.mha
2783,2783,0,c0374.mha,0,0,0,0,/proccessed_data/images/c0374.mha
2785,2785,0,c0385.mha,0,0,0,0,/proccessed_data/images/c0385.mha
2787,2787,0,c0394.mha,0,0,0,0,/proccessed_data/images/c0394.mha
2788,2788,0,c0396.mha,0,0,0,0,/proccessed_data/images/c0396.mha
2789,2789,0,c0400.mha,0,0,0,0,/proccessed_data/images/c0400.mha
2790,2790,0,c0402.mha,0,0,0,0,/proccessed_data/images/c0402.mha
2791,2791,0,c0407.mha,0,0,0,0,/proccessed_data/images/c0407.mha
2792,2792,0,c0408.mha,0,0,0,0,/proccessed_data/images/c0408.mha
2793,2793,0,c0409.mha,0,0,0,0,/proccessed_data/images/c0409.mha
2794,2794,0,c0410.mha,0,0,0,0,/proccessed_data/images/c0410.mha
2796,2796,0,c0415.mha,0,0,0,0,/proccessed_data/images/c0415.mha
2797,2797,0,c0416.mha,0,0,0,0,/proccessed_data/images/c0416.mha
2798,2798,0,c0418.mha,0,0,0,0,/proccessed_data/images/c0418.mha
2799,2799,0,c0421.mha,0,0,0,0,/proccessed_data/images/c0421.mha
2800,2800,0,c0422.mha,0,0,0,0,/proccessed_data/images/c0422.mha
2801,2801,0,c0424.mha,0,0,0,0,/proccessed_data/images/c0424.mha
2803,2803,0,c0429.mha,0,0,0,0,/proccessed_data/images/c0429.mha
2804,2804,0,c0431.mha,0,0,0,0,/proccessed_data/images/c0431.mha
2806,2806,0,c0434.mha,0,0,0,0,/proccessed_data/images/c0434.mha
2807,2807,0,c0436.mha,0,0,0,0,/proccessed_data/images/c0436.mha
2809,2809,0,c0443.mha,0,0,0,0,/proccessed_data/images/c0443.mha
2810,2810,0,c0446.mha,0,0,0,0,/proccessed_data/images/c0446.mha
2811,2811,0,c0448.mha,0,0,0,0,/proccessed_data/images/c0448.mha
2812,2812,0,c0450.mha,0,0,0,0,/proccessed_data/images/c0450.mha
2813,2813,0,c0451.mha,0,0,0,0,/proccessed_data/images/c0451.mha
2815,2815,0,c0457.mha,0,0,0,0,/proccessed_data/images/c0457.mha
2816,2816,0,c0458.mha,0,0,0,0,/proccessed_data/images/c0458.mha
2817,2817,0,c0473.mha,0,0,0,0,/proccessed_data/images/c0473.mha
2818,2818,0,c0474.mha,0,0,0,0,/proccessed_data/images/c0474.mha
2820,2820,0,c0477.mha,0,0,0,0,/proccessed_data/images/c0477.mha
2821,2821,0,c0478.mha,0,0,0,0,/proccessed_data/images/c0478.mha
2822,2822,0,c0486.mha,0,0,0,0,/proccessed_data/images/c0486.mha
2823,2823,0,c0488.mha,0,0,0,0,/proccessed_data/images/c0488.mha
2824,2824,0,c0489.mha,0,0,0,0,/proccessed_data/images/c0489.mha
2825,2825,0,c0493.mha,0,0,0,0,/proccessed_data/images/c0493.mha
2826,2826,0,c0494.mha,0,0,0,0,/proccessed_data/images/c0494.mha
2827,2827,0,c0497.mha,0,0,0,0,/proccessed_data/images/c0497.mha
2828,2828,0,c0500.mha,0,0,0,0,/proccessed_data/images/c0500.mha
2829,2829,0,c0507.mha,0,0,0,0,/proccessed_data/images/c0507.mha
2831,2831,0,c0511.mha,0,0,0,0,/proccessed_data/images/c0511.mha
2833,2833,0,c0514.mha,0,0,0,0,/proccessed_data/images/c0514.mha
2834,2834,0,c0516.mha,0,0,0,0,/proccessed_data/images/c0516.mha
2835,2835,0,c0517.mha,0,0,0,0,/proccessed_data/images/c0517.mha
2836,2836,0,c0518.mha,0,0,0,0,/proccessed_data/images/c0518.mha
2838,2838,0,c0521.mha,0,0,0,0,/proccessed_data/images/c0521.mha
2839,2839,0,c0522.mha,0,0,0,0,/proccessed_data/images/c0522.mha
2841,2841,0,c0525.mha,0,0,0,0,/proccessed_data/images/c0525.mha
2842,2842,0,c0526.mha,0,0,0,0,/proccessed_data/images/c0526.mha
2843,2843,0,c0527.mha,0,0,0,0,/proccessed_data/images/c0527.mha
2844,2844,0,c0528.mha,0,0,0,0,/proccessed_data/images/c0528.mha
2845,2845,0,c0529.mha,0,0,0,0,/proccessed_data/images/c0529.mha
2847,2847,0,c0532.mha,0,0,0,0,/proccessed_data/images/c0532.mha
2848,2848,0,c0534.mha,0,0,0,0,/proccessed_data/images/c0534.mha
2850,2850,0,c0538.mha,0,0,0,0,/proccessed_data/images/c0538.mha
2851,2851,0,c0540.mha,0,0,0,0,/proccessed_data/images/c0540.mha
2852,2852,0,c0541.mha,0,0,0,0,/proccessed_data/images/c0541.mha
2855,2855,0,c0551.mha,0,0,0,0,/proccessed_data/images/c0551.mha
2857,2857,0,c0553.mha,0,0,0,0,/proccessed_data/images/c0553.mha
2858,2858,0,c0554.mha,0,0,0,0,/proccessed_data/images/c0554.mha
2859,2859,0,c0556.mha,0,0,0,0,/proccessed_data/images/c0556.mha
2861,2861,0,c0558.mha,0,0,0,0,/proccessed_data/images/c0558.mha
2862,2862,0,c0560.mha,0,0,0,0,/proccessed_data/images/c0560.mha
2864,2864,0,c0564.mha,0,0,0,0,/proccessed_data/images/c0564.mha
2865,2865,0,c0566.mha,0,0,0,0,/proccessed_data/images/c0566.mha
2866,2866,0,c0574.mha,0,0,0,0,/proccessed_data/images/c0574.mha
2867,2867,0,c0575.mha,0,0,0,0,/proccessed_data/images/c0575.mha
2868,2868,0,c0578.mha,0,0,0,0,/proccessed_data/images/c0578.mha
2870,2870,0,c0585.mha,0,0,0,0,/proccessed_data/images/c0585.mha
2871,2871,0,c0592.mha,0,0,0,0,/proccessed_data/images/c0592.mha
2872,2872,0,c0593.mha,0,0,0,0,/proccessed_data/images/c0593.mha
2873,2873,0,c0596.mha,0,0,0,0,/proccessed_data/images/c0596.mha
2874,2874,0,c0597.mha,0,0,0,0,/proccessed_data/images/c0597.mha
2875,2875,0,c0598.mha,0,0,0,0,/proccessed_data/images/c0598.mha
2876,2876,0,c0602.mha,0,0,0,0,/proccessed_data/images/c0602.mha
2878,2878,0,c0605.mha,0,0,0,0,/proccessed_data/images/c0605.mha
2879,2879,0,c0606.mha,0,0,0,0,/proccessed_data/images/c0606.mha
2880,2880,0,c0607.mha,0,0,0,0,/proccessed_data/images/c0607.mha
2882,2882,0,c0609.mha,0,0,0,0,/proccessed_data/images/c0609.mha
2883,2883,0,c0611.mha,0,0,0,0,/proccessed_data/images/c0611.mha
2884,2884,0,c0621.mha,0,0,0,0,/proccessed_data/images/c0621.mha
2885,2885,0,c0622.mha,0,0,0,0,/proccessed_data/images/c0622.mha
2886,2886,0,c0623.mha,0,0,0,0,/proccessed_data/images/c0623.mha
2888,2888,0,c0633.mha,0,0,0,0,/proccessed_data/images/c0633.mha
2890,2890,0,c0647.mha,0,0,0,0,/proccessed_data/images/c0647.mha
2895,2895,0,c0660.mha,0,0,0,0,/proccessed_data/images/c0660.mha
2898,2898,0,c0673.mha,0,0,0,0,/proccessed_data/images/c0673.mha
2899,2899,0,c0683.mha,0,0,0,0,/proccessed_data/images/c0683.mha
2901,2901,0,c0685.mha,0,0,0,0,/proccessed_data/images/c0685.mha
2902,2902,0,c0688.mha,0,0,0,0,/proccessed_data/images/c0688.mha
2903,2903,0,c0693.mha,0,0,0,0,/proccessed_data/images/c0693.mha
2905,2905,0,c0696.mha,0,0,0,0,/proccessed_data/images/c0696.mha
2907,2907,0,c0701.mha,0,0,0,0,/proccessed_data/images/c0701.mha
2908,2908,0,c0711.mha,0,0,0,0,/proccessed_data/images/c0711.mha
2909,2909,0,c0713.mha,0,0,0,0,/proccessed_data/images/c0713.mha
2910,2910,0,c0715.mha,0,0,0,0,/proccessed_data/images/c0715.mha
2911,2911,0,c0722.mha,0,0,0,0,/proccessed_data/images/c0722.mha
2913,2913,0,c0727.mha,0,0,0,0,/proccessed_data/images/c0727.mha
2914,2914,0,c0734.mha,0,0,0,0,/proccessed_data/images/c0734.mha
2915,2915,0,c0737.mha,0,0,0,0,/proccessed_data/images/c0737.mha
2916,2916,0,c0738.mha,0,0,0,0,/proccessed_data/images/c0738.mha
2917,2917,0,c0740.mha,0,0,0,0,/proccessed_data/images/c0740.mha
2918,2918,0,c0741.mha,0,0,0,0,/proccessed_data/images/c0741.mha
2920,2920,0,c0749.mha,0,0,0,0,/proccessed_data/images/c0749.mha
2921,2921,0,c0751.mha,0,0,0,0,/proccessed_data/images/c0751.mha
2922,2922,0,c0752.mha,0,0,0,0,/proccessed_data/images/c0752.mha
2923,2923,0,c0756.mha,0,0,0,0,/proccessed_data/images/c0756.mha
2924,2924,0,c0757.mha,0,0,0,0,/proccessed_data/images/c0757.mha
2925,2925,0,c0760.mha,0,0,0,0,/proccessed_data/images/c0760.mha
2926,2926,0,c0761.mha,0,0,0,0,/proccessed_data/images/c0761.mha
2928,2928,0,c0766.mha,0,0,0,0,/proccessed_data/images/c0766.mha
2929,2929,0,c0771.mha,0,0,0,0,/proccessed_data/images/c0771.mha
2930,2930,0,c0774.mha,0,0,0,0,/proccessed_data/images/c0774.mha
2931,2931,0,c0775.mha,0,0,0,0,/proccessed_data/images/c0775.mha
2932,2932,0,c0776.mha,0,0,0,0,/proccessed_data/images/c0776.mha
2933,2933,0,c0777.mha,0,0,0,0,/proccessed_data/images/c0777.mha
2934,2934,0,c0779.mha,0,0,0,0,/proccessed_data/images/c0779.mha
2937,2937,0,c0789.mha,0,0,0,0,/proccessed_data/images/c0789.mha
2938,2938,0,c0806.mha,0,0,0,0,/proccessed_data/images/c0806.mha
2939,2939,0,c0808.mha,0,0,0,0,/proccessed_data/images/c0808.mha
2940,2940,0,c0812.mha,0,0,0,0,/proccessed_data/images/c0812.mha
2941,2941,0,c0817.mha,0,0,0,0,/proccessed_data/images/c0817.mha
2942,2942,0,c0822.mha,0,0,0,0,/proccessed_data/images/c0822.mha
2943,2943,0,c0824.mha,0,0,0,0,/proccessed_data/images/c0824.mha
2944,2944,0,c0834.mha,0,0,0,0,/proccessed_data/images/c0834.mha
2945,2945,0,c0837.mha,0,0,0,0,/proccessed_data/images/c0837.mha
2946,2946,0,c0840.mha,0,0,0,0,/proccessed_data/images/c0840.mha
2947,2947,0,c0848.mha,0,0,0,0,/proccessed_data/images/c0848.mha
2948,2948,0,c0854.mha,0,0,0,0,/proccessed_data/images/c0854.mha
2949,2949,0,c0855.mha,0,0,0,0,/proccessed_data/images/c0855.mha
2950,2950,0,c0856.mha,0,0,0,0,/proccessed_data/images/c0856.mha
2952,2952,0,c0860.mha,0,0,0,0,/proccessed_data/images/c0860.mha
2953,2953,0,c0862.mha,0,0,0,0,/proccessed_data/images/c0862.mha
2956,2956,0,c0872.mha,0,0,0,0,/proccessed_data/images/c0872.mha
2957,2957,0,c0875.mha,0,0,0,0,/proccessed_data/images/c0875.mha
2958,2958,0,c0877.mha,0,0,0,0,/proccessed_data/images/c0877.mha
2960,2960,0,c0885.mha,0,0,0,0,/proccessed_data/images/c0885.mha
2961,2961,0,c0887.mha,0,0,0,0,/proccessed_data/images/c0887.mha
2962,2962,0,c0888.mha,0,0,0,0,/proccessed_data/images/c0888.mha
2964,2964,0,c0890.mha,0,0,0,0,/proccessed_data/images/c0890.mha
2965,2965,0,c0891.mha,0,0,0,0,/proccessed_data/images/c0891.mha
2966,2966,0,c0894.mha,0,0,0,0,/proccessed_data/images/c0894.mha
2968,2968,0,c0897.mha,0,0,0,0,/proccessed_data/images/c0897.mha
2969,2969,0,c0901.mha,0,0,0,0,/proccessed_data/images/c0901.mha
2970,2970,0,c0903.mha,0,0,0,0,/proccessed_data/images/c0903.mha
2971,2971,0,c0908.mha,0,0,0,0,/proccessed_data/images/c0908.mha
2972,2972,0,c0909.mha,0,0,0,0,/proccessed_data/images/c0909.mha
2973,2973,0,c0912.mha,0,0,0,0,/proccessed_data/images/c0912.mha
2974,2974,0,c0913.mha,0,0,0,0,/proccessed_data/images/c0913.mha
